연도,시도,시군구,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원)
2026,경북,칠곡군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312,321,633
2026,경북,칠곡군,일반승용,테슬라코리아,Model 3 Performance,200,206,406
2026,경북,칠곡군,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,432,852
2026,경북,칠곡군,일반승용,테슬라코리아,Model 3 RWD,168,173,341
2026,경북,칠곡군,일반승용,테슬라코리아,Model 3 RWD(2025),168,173,341
2026,경북,칠곡군,일반승용,테슬라코리아,Model Y L AWD,210,216,426
2026,경북,칠곡군,일반승용,테슬라코리아,Model Y Long Range(2025),210,216,426
2026,경북,칠곡군,일반승용,테슬라코리아,Model Y Premium Long Range,210,216,426
2026,경북,칠곡군,일반승용,테슬라코리아,Model Y Premium RWD,170,175,345
2026,경북,칠곡군,일반승용,테슬라코리아,Model Y RWD(2025),170,175,345
2026,경북,칠곡군,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,444,876
2026,경북,칠곡군,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,212,418
2026,경북,칠곡군,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,212,418
2026,경북,칠곡군,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220,226,446
2026,경북,칠곡군,일반승용,현대자동차,ELECTRIFIED G80,270,278,548
2026,경북,칠곡군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,268,529
2026,경북,칠곡군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,252,497
2026,경북,칠곡군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,293,578
2026,경북,칠곡군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,280,552
2026,경북,칠곡군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,268,529
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,580,"1,144"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,584,"1,151"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,575,"1,134"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,557,"1,098"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,497,980
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,574,"1,132"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,547,"1,079"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,525,"1,035"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,587,"1,157"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,587,"1,157"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,587,"1,157"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,576,"1,136"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,587,"1,157"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,569,"1,122"
2026,경북,칠곡군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,553,"1,090"
2026,경북,칠곡군,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,235,464
2026,경북,칠곡군,일반승용,현대자동차,아이오닉6 N,250,257,507
2026,경북,칠곡군,일반승용,현대자동차,아이오닉9 성능형 AWD,272,280,552
2026,경북,칠곡군,일반승용,현대자동차,아이오닉9 항속형 2WD,274,282,556
2026,경북,칠곡군,일반승용,현대자동차,아이오닉9 항속형 AWD,271,279,550
2026,경북,칠곡군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,553,"1,043"
2026,경북,칠곡군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,550,"1,037"
2026,경북,칠곡군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,553,"1,043"
2026,경북,칠곡군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,553,"1,043"
2026,경북,칠곡군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,529,"1,043"
2026,경북,칠곡군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,529,"1,043"
2026,경북,칠곡군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,472,931
2026,경북,칠곡군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,450,887
2026,경북,예천군,일반승용,BMW,MINI Aceman E,400,0,400
2026,경북,예천군,일반승용,BMW,MINI Aceman SE,400,0,400
2026,경북,예천군,일반승용,BMW,MINI Cooper SE,396,0,396
2026,경북,예천군,일반승용,BMW,MINI Countryman E,217,0,217
2026,경북,예천군,일반승용,BMW,MINI Countryman SE ALL4,203,0,203
2026,경북,예천군,일반승용,BMW,MINI JCW Aceman E,197,0,197
2026,경북,예천군,일반승용,BMW,MINI JCW E,191,0,191
2026,경북,예천군,일반승용,BMW,i4 M60 LCI (71HD),233,0,233
2026,경북,예천군,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,0,244
2026,경북,예천군,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,0,256
2026,경북,예천군,일반승용,BMW,i5 eDrive 40,262,0,262
2026,경북,예천군,일반승용,BMW,iX1 eDrive20,212,0,212
2026,경북,예천군,일반승용,BMW,iX1 xDrive30,192,0,192
2026,경북,예천군,일반승용,BMW,iX2 eDrive20,214,0,214
2026,경북,예천군,일반승용,기아,EV3 GT,248,0,248
2026,경북,예천군,일반승용,기아,EV3 롱레인지 2WD 17인치,555,571,"1,126"
2026,경북,예천군,일반승용,기아,EV3 롱레인지 2WD 19인치,555,571,"1,126"
2026,경북,예천군,일반승용,기아,EV3 롱레인지 4WD 19인치,539,0,539
2026,경북,예천군,일반승용,기아,EV3 스탠다드 2WD,469,483,952
2026,경북,예천군,일반승용,기아,EV4 GT,255,0,255
2026,경북,예천군,일반승용,기아,EV4 롱레인지 2WD 17인치,555,571,"1,126"
2026,경북,예천군,일반승용,기아,EV4 롱레인지 2WD 19인치,555,571,"1,126"
2026,경북,예천군,일반승용,기아,EV4 롱레인지 4WD 19인치,554,0,554
2026,경북,예천군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,571,"1,126"
2026,경북,예천군,일반승용,기아,EV4 스탠다드 2WD 17인치,512,527,"1,039"
2026,경북,예천군,일반승용,기아,EV4 스탠다드 2WD 19인치,481,495,976
2026,경북,예천군,일반승용,기아,EV5 GT,232,0,232
2026,경북,예천군,일반승용,기아,EV5 롱레인지 2WD,552,568,"1,120"
2026,경북,예천군,일반승용,기아,EV5 롱레인지 4WD 18인치,499,0,499
2026,경북,예천군,일반승용,기아,EV5 롱레인지 4WD 19인치,493,0,493
2026,경북,예천군,일반승용,기아,EV9 GT,245,0,245
2026,경북,예천군,일반승용,기아,EV9 롱레인지 2WD 19인치,270,278,548
2026,경북,예천군,일반승용,기아,EV9 롱레인지 2WD 20인치,268,276,544
2026,경북,예천군,일반승용,기아,EV9 롱레인지 4WD 19인치,254,261,515
2026,경북,예천군,일반승용,기아,EV9 롱레인지 4WD 21인치,260,267,527
2026,경북,예천군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,259,511
2026,경북,예천군,일반승용,기아,EV9 스탠다드,237,244,481
2026,경북,예천군,일반승용,기아,PV5 패신저 5인승 롱레인지,458,471,929
2026,경북,예천군,일반승용,기아,Pv5 WAV(비용 미지원),648,667,"1,315"
2026,경북,예천군,일반승용,기아,Pv5 WAV(비용 지원),448,461,909
2026,경북,예천군,일반승용,기아,The all-new Kia Niro EV,489,503,992
2026,경북,예천군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,587,"1,157"
2026,경북,예천군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,575,"1,134"
2026,경북,예천군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,577,"1,138"
2026,경북,예천군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,547,"1,079"
2026,경북,예천군,일반승용,기아,더뉴EV6 스탠다드,501,516,"1,017"
2026,경북,예천군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,516,973
2026,경북,예천군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,516,973
2026,경북,예천군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,516,973
2026,경북,예천군,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,0,190
2026,경북,예천군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,0,154
2026,경북,예천군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,0,162
2026,경북,예천군,일반승용,비와이디코리아,BYD ATTO 3,126,129,255
2026,경북,예천군,일반승용,비와이디코리아,BYD DOLPHIN,109,112,221
2026,경북,예천군,일반승용,비와이디코리아,BYD DOLPHIN Active,132,135,267
2026,경북,예천군,일반승용,비와이디코리아,BYD SEAL,169,174,343
2026,경북,예천군,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151,155,306
2026,경북,예천군,일반승용,비와이디코리아,BYD SEALION 7,152,156,308
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 18인치,354,364,718
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,371,732
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 20인치,344,354,698
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,364,718
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327,336,663
2026,경북,예천군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312,321,633
2026,경북,예천군,일반승용,테슬라코리아,Model 3 Performance,200,206,406
2026,경북,예천군,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,432,852
2026,경북,예천군,일반승용,테슬라코리아,Model 3 RWD,168,173,341
2026,경북,예천군,일반승용,테슬라코리아,Model 3 RWD(2025),168,0,168
2026,경북,예천군,일반승용,테슬라코리아,Model Y L AWD,210,0,210
2026,경북,예천군,일반승용,테슬라코리아,Model Y Long Range(2025),210,0,210
2026,경북,예천군,일반승용,테슬라코리아,Model Y Premium Long Range,210,216,426
2026,경북,예천군,일반승용,테슬라코리아,Model Y Premium RWD,170,175,345
2026,경북,예천군,일반승용,테슬라코리아,Model Y RWD(2025),170,0,170
2026,경북,예천군,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,444,876
2026,경북,예천군,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,0,206
2026,경북,예천군,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,0,206
2026,경북,예천군,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220,0,220
2026,경북,예천군,일반승용,현대자동차,ELECTRIFIED G80,270,0,270
2026,경북,예천군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,0,261
2026,경북,예천군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,0,245
2026,경북,예천군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,0,285
2026,경북,예천군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,0,272
2026,경북,예천군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,0,261
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,580,"1,144"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,584,"1,151"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,575,"1,134"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,557,"1,098"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,497,980
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,574,"1,132"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,547,"1,079"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,525,"1,035"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,587,"1,157"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,587,"1,157"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,587,"1,157"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,576,"1,136"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,587,"1,157"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,569,"1,122"
2026,경북,예천군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,553,"1,090"
2026,경북,예천군,일반승용,현대자동차,아이오닉6 N,250,257,507
2026,경북,예천군,일반승용,현대자동차,아이오닉9 성능형 AWD,272,280,552
2026,경북,예천군,일반승용,현대자동차,아이오닉9 항속형 2WD,274,282,556
2026,경북,예천군,일반승용,현대자동차,아이오닉9 항속형 AWD,271,279,550
2026,경북,예천군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,553,"1,043"
2026,경북,예천군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,550,"1,037"
2026,경북,예천군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,553,"1,043"
2026,경북,예천군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,553,"1,043"
2026,경북,예천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,529,"1,043"
2026,경북,예천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,529,"1,043"
2026,경북,예천군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,472,931
2026,경북,예천군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,450,887
2026,경북,봉화군,일반승용,BMW,MINI Aceman E,400,412,812
2026,경북,봉화군,일반승용,BMW,MINI Aceman SE,400,412,812
2026,경북,봉화군,일반승용,BMW,MINI Cooper SE,396,407,803
2026,경북,봉화군,일반승용,BMW,MINI Countryman E,217,223,440
2026,경북,봉화군,일반승용,BMW,MINI Countryman SE ALL4,203,209,412
2026,경북,봉화군,일반승용,BMW,MINI JCW Aceman E,197,202,399
2026,경북,봉화군,일반승용,BMW,MINI JCW E,191,196,387
2026,경북,봉화군,일반승용,BMW,i4 M60 LCI (71HD),233,239,472
2026,경북,봉화군,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,251,495
2026,경북,봉화군,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,263,519
2026,경북,봉화군,일반승용,BMW,i5 eDrive 40,262,269,531
2026,경북,봉화군,일반승용,BMW,iX1 eDrive20,212,218,430
2026,경북,봉화군,일반승용,BMW,iX1 xDrive30,192,197,389
2026,경북,봉화군,일반승용,BMW,iX2 eDrive20,214,220,434
2026,경북,봉화군,일반승용,기아,EV3 GT,248,255,503
2026,경북,봉화군,일반승용,기아,EV3 롱레인지 2WD 17인치,555,571,"1,126"
2026,경북,봉화군,일반승용,기아,EV3 롱레인지 2WD 19인치,555,571,"1,126"
2026,경북,봉화군,일반승용,기아,EV3 롱레인지 4WD 19인치,539,555,"1,094"
2026,경북,봉화군,일반승용,기아,EV3 스탠다드 2WD,469,483,952
2026,경북,봉화군,일반승용,기아,EV4 GT,255,262,517
2026,경북,봉화군,일반승용,기아,EV4 롱레인지 2WD 17인치,555,571,"1,126"
2026,경북,봉화군,일반승용,기아,EV4 롱레인지 2WD 19인치,555,571,"1,126"
2026,경북,봉화군,일반승용,기아,EV4 롱레인지 4WD 19인치,554,570,"1,124"
2026,경북,봉화군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,571,"1,126"
2026,경북,봉화군,일반승용,기아,EV4 스탠다드 2WD 17인치,512,527,"1,039"
2026,경북,봉화군,일반승용,기아,EV4 스탠다드 2WD 19인치,481,495,976
2026,경북,봉화군,일반승용,기아,EV5 GT,232,238,470
2026,경북,봉화군,일반승용,기아,EV5 롱레인지 2WD,552,568,"1,120"
2026,경북,봉화군,일반승용,기아,EV5 롱레인지 4WD 18인치,499,513,"1,012"
2026,경북,봉화군,일반승용,기아,EV5 롱레인지 4WD 19인치,493,507,"1,000"
2026,경북,봉화군,일반승용,기아,EV9 GT,245,252,497
2026,경북,봉화군,일반승용,기아,EV9 롱레인지 2WD 19인치,270,278,548
2026,경북,봉화군,일반승용,기아,EV9 롱레인지 2WD 20인치,268,276,544
2026,경북,봉화군,일반승용,기아,EV9 롱레인지 4WD 19인치,254,261,515
